27	224	DA-1	718323	1020911	24
27	224	DA-1	718324	1020920	24
27	224	DA-1	718325	1020934	24
27	224	DA-1	718326	1020952	24
27	224	DA-1	718327	1021573	24
27	224	DA-1	718328	1021614	24
28	225	DA-2	718330	1020508	18
28	225	DA-2	718331	1020541	18
28	225	DA-2	718332	1020575	18
28	225	DA-2	718333	1020610	18
28	225	DA-2	718334	1020661	18
28	225	DA-2	718335	1020698	18
28	225	DA-2	718336	1020735	18
28	225	DA-2	718337	1020773	18
28	225	DA-2	718338	1020807	18
28	225	DA-2	718339	1020833	18
28	225	DA-2	718340	1020860	18
28	225	DA-2	718341	1020876	18
28	225	DA-2	718342	1020898	18
28	225	DA-2	718343	1020913	18
28	225	DA-2	718344	1020927	18
28	225	DA-2	718345	1020939	18
28	225	DA-2	718346	1020953	18
28	225	DA-2	718347	1021615	18
29	226	DA-3	718349	1020464	22
29	226	DA-3	718350	1020487	22
29	226	DA-3	718351	1020511	22
29	226	DA-3	718352	1020538	22
29	226	DA-3	718353	1020567	22
29	226	DA-3	718354	1020599	22
29	226	DA-3	718355	1020635	22
29	226	DA-3	718356	1020674	22
29	226	DA-3	718357	1020713	22
29	226	DA-3	718358	1020740	22
29	226	DA-3	718359	1020775	22
29	226	DA-3	718360	1020799	22
29	226	DA-3	718361	1020826	22
29	226	DA-3	718362	1020848	22
29	226	DA-3	718363	1020870	22
29	226	DA-3	718364	1020883	22
29	226	DA-3	718365	1020905	22
29	226	DA-3	718366	1020917	22
29	226	DA-3	718367	1020930	22
29	226	DA-3	718368	1020942	22
29	226	DA-3	718369	1020954	22
29	226	DA-3	718370	1021616	22
30	227	DA-4	718372	1020515	18
30	227	DA-4	718373	1020549	18
30	227	DA-4	718374	1020580	18
30	227	DA-4	718375	1020615	18
30	227	DA-4	718376	1020664	18
30	227	DA-4	718377	1020704	18
30	227	DA-4	718378	1020742	18
30	227	DA-4	718379	1020779	18
30	227	DA-4	718380	1020810	18
30	227	DA-4	718381	1020835	18
30	227	DA-4	718382	1020862	18
30	227	DA-4	718383	1020877	18
30	227	DA-4	718384	1020900	18
30	227	DA-4	718385	1020914	18
30	227	DA-4	718386	1020928	18
30	227	DA-4	718387	1020940	18
30	227	DA-4	718388	1020955	18
30	227	DA-4	718389	1021617	18
31	228	DA-5	718391	1020639	12
31	228	DA-5	718392	1020690	12
31	228	DA-5	718393	1020744	12
31	228	DA-5	718394	1020786	12
31	228	DA-5	718395	1020831	12
31	228	DA-5	718396	1020863	12
31	228	DA-5	718397	1020891	12
31	228	DA-5	718398	1020909	12
31	228	DA-5	718399	1020925	12
31	228	DA-5	718400	1020936	12
31	228	DA-5	718401	1020957	12
31	228	DA-5	718402	1021619	12
32	229	DA-6	718404	1020673	12
32	229	DA-6	718405	1020721	12
32	229	DA-6	718406	1020767	12
32	229	DA-6	718407	1020808	12
32	229	DA-6	718408	1020841	12
32	229	DA-6	718409	1020869	12
32	229	DA-6	718410	1020893	12
32	229	DA-6	718411	1020912	12
32	229	DA-6	718412	1020929	12
32	229	DA-6	718413	1020941	12
32	229	DA-6	718414	1020950	12
32	229	DA-6	718415	1021613	12
33	230	DA-7	718417	1020509	24
33	230	DA-7	718418	1020523	24
33	230	DA-7	718419	1020533	24
33	230	DA-7	718420	1020547	24
33	230	DA-7	718421	1020559	24
33	230	DA-7	718422	1020573	24
33	230	DA-7	718423	1020584	24
33	230	DA-7	718424	1020602	24
33	230	DA-7	718425	1020619	24
33	230	DA-7	718426	1020644	24
33	230	DA-7	718427	1020663	24
33	230	DA-7	718428	1020687	24
33	230	DA-7	718429	1020717	24
33	230	DA-7	718430	1021570	24
33	230	DA-7	718431	1020759	24
33	230	DA-7	718432	1020768	24
33	230	DA-7	718433	1020783	24
33	230	DA-7	718434	1020791	24
33	230	DA-7	718435	1020806	24
33	230	DA-7	718436	1021580	24
33	230	DA-7	718437	1021583	24
33	230	DA-7	718438	1021586	24
33	230	DA-7	718439	1021589	24
33	230	DA-7	718440	1021592	24
34	231	DA-8	718442	1020470	22
34	231	DA-8	718443	1020477	22
34	231	DA-8	718444	1020482	22
34	231	DA-8	718445	1020492	22
34	231	DA-8	718446	1020500	22
34	231	DA-8	718447	1020521	22
34	231	DA-8	718448	1020539	22
34	231	DA-8	718449	1020566	22
34	231	DA-8	718450	1020597	22
34	231	DA-8	718451	1020632	22
34	231	DA-8	718452	1020675	22
34	231	DA-8	718453	1020706	22
34	231	DA-8	718454	1020729	22
34	231	DA-8	718455	1020757	22
34	231	DA-8	718456	1020781	22
34	231	DA-8	718457	1020790	22
34	231	DA-8	718458	1020804	22
34	231	DA-8	718459	1021579	22
34	231	DA-8	718460	1021582	22
34	231	DA-8	718461	1021585	22
34	231	DA-8	718462	1021588	22
34	231	DA-8	718463	1021591	22
35	232	DA-9	718465	1020579	18
35	232	DA-9	718466	1020596	18
35	232	DA-9	718467	1020609	18
35	232	DA-9	718468	1020630	18
35	232	DA-9	718469	1020655	18
35	232	DA-9	718470	1020676	18
35	232	DA-9	718471	1020693	18
35	232	DA-9	718472	1020715	18
35	232	DA-9	718473	1020730	18
35	232	DA-9	718474	1020754	18
35	232	DA-9	718475	1020780	18
35	232	DA-9	718476	1020794	18
35	232	DA-9	718477	1020819	18
35	232	DA-9	718478	1020836	18
35	232	DA-9	718479	1020851	18
35	232	DA-9	718480	1020872	18
35	232	DA-9	718481	1020890	18
35	232	DA-9	718482	1020907	18
36	233	DA-10	718484	1020564	12
36	233	DA-10	718485	1020601	12
36	233	DA-10	718486	1020653	12
36	233	DA-10	718487	1020692	12
36	233	DA-10	718488	1020732	12
36	233	DA-10	718489	1020771	12
36	233	DA-10	718490	1020803	12
36	233	DA-10	718491	1020830	12
36	233	DA-10	718492	1020853	12
36	233	DA-10	718493	1020873	12
36	233	DA-10	718494	1020888	12
36	233	DA-10	718495	1020899	12
37	234	DA-11	718497	1020512	12
37	234	DA-11	718498	1020544	12
37	234	DA-11	718499	1020581	12
37	234	DA-11	718500	1020618	12
37	234	DA-11	718501	1020668	12
37	234	DA-11	718502	1020708	12
37	234	DA-11	718503	1020741	12
37	234	DA-11	718504	1020772	12
37	234	DA-11	718505	1020800	12
37	234	DA-11	718506	1020822	12
37	234	DA-11	718507	1020840	12
37	234	DA-11	718508	1020850	12
38	235	DA-12	718510	1020526	12
38	235	DA-12	718511	1020558	12
38	235	DA-12	718512	1020594	12
38	235	DA-12	718513	1020629	12
38	235	DA-12	718514	1020677	12
38	235	DA-12	718515	1020710	12
38	235	DA-12	718516	1020743	12
38	235	DA-12	718517	1020769	12
